State/UT,Hotel Name,City,Hotel Category,Hotel Type,Star Rating,Amenities,Nearby Tourist Places,Tourist Place Types,Distances (km)
Chandigarh,Hyatt Regency Chandigarh - 2,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,JW Marriott Hotel Chandigarh - 3,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Radisson Blu Hotel Chandigarh - 4,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,The Park Chandigarh - 5,Chandigarh,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Clarks Inn Chandigarh - 6,Chandigarh,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Four Points by Sheraton Chandigarh - 7,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Courtyard by Marriott Chandigarh - 8,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Holiday Inn Chandigarh Zirakpur - 9,Chandigarh,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Lemon Tree Hotel Chandigarh - 10,Chandigarh,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Taj Chandigarh - 11,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Hyatt Regency Chandigarh - 12,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,JW Marriott Hotel Chandigarh - 13,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,Radisson Blu Hotel Chandigarh - 14,Chandigarh,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Chandigarh,The Park Chandigarh - 15,Chandigarh,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","Rock Garden, Sukhna Lake, Capitol Complex, Rose Garden, Leisure Valley","Heritage, Adventure, Heritage, Heritage, Adventure","6, 12, 4, 8, 10"
Delhi,"Taj Palace, New Delhi",New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,"The Imperial, New Delhi",New Delhi,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,"Taj Mahal Hotel, New Delhi",New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,"ITC Maurya, New Delhi",New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,Oberoi New Delhi,New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,JW Marriott Hotel New Delhi Aerocity,New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,The Leela Palace New Delhi,New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,Hyatt Regency Delhi,New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,Radisson Blu Hotel New Delhi,New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,Courtyard by Marriott New Delhi,New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,"Taj Palace, New Delhi - 1",New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,"The Imperial, New Delhi - 2",New Delhi,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,"Taj Mahal Hotel, New Delhi - 3",New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,"ITC Maurya, New Delhi - 4",New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,Oberoi New Delhi - 5,New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,JW Marriott Hotel New Delhi Aerocity - 6,New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,The Leela Palace New Delhi - 7,New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,Hyatt Regency Delhi - 8,New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,Radisson Blu Hotel New Delhi - 9,New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,Courtyard by Marriott New Delhi - 10,New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,"Taj Palace, New Delhi - 11",New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,"The Imperial, New Delhi - 12",New Delhi,Medium Luxury,Business Hotel,4★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,"Taj Mahal Hotel, New Delhi - 13",New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,"ITC Maurya, New Delhi - 14",New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Delhi,Oberoi New Delhi - 15,New Delhi,Ultra Luxury,Business Hotel,5★,"WiFi, Business Center, Gym, Meeting Rooms, Parking","India Gate, Red Fort, Qutub Minar, Humayun’s Tomb, Lotus Temple","Heritage, Heritage, Heritage, Heritage, Religious","5, 8, 12, 10, 6"
Ladakh,"Tara Palace Hotel, Leh",Leh,Medium Luxury,Heritage Hotel,4★,"WiFi, Heritage Dining, Courtyard, Spa, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Leh Riverside Resort,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Shangri-La Leh Hotel,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Himalayan Retreat Leh,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,The Ladakh Grand Hotel,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Leh Horizon Resort,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Snowline Heritage Hotel,Leh,Medium Luxury,Heritage Hotel,4★,"WiFi, Heritage Dining, Courtyard, Spa, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Monastery View Suites,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Zanskar Boutique Hotel,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Karzok Valley Resort,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,"Tara Palace Hotel, Leh - 1",Leh,Medium Luxury,Heritage Hotel,4★,"WiFi, Heritage Dining, Courtyard, Spa, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Leh Riverside Resort - 2,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Shangri-La Leh Hotel - 3,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Himalayan Retreat Leh - 4,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,The Ladakh Grand Hotel - 5,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Leh Horizon Resort - 6,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Snowline Heritage Hotel - 7,Leh,Medium Luxury,Heritage Hotel,4★,"WiFi, Heritage Dining, Courtyard, Spa, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Monastery View Suites - 8,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Zanskar Boutique Hotel - 9,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Karzok Valley Resort - 10,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,"Tara Palace Hotel, Leh - 11",Leh,Medium Luxury,Heritage Hotel,4★,"WiFi, Heritage Dining, Courtyard, Spa, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Leh Riverside Resort - 12,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Shangri-La Leh Hotel - 13,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,Himalayan Retreat Leh - 14,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
Ladakh,The Ladakh Grand Hotel - 15,Leh,Medium Luxury,Hill Resort,4★,"WiFi, Mountain View Rooms, Spa, Terrace Dining, Parking","Shanti Stupa, Leh Palace, Thiksey Monastery, Pangong Lake, Magnetic Hill","Religious, Heritage, Religious, Adventure, Adventure","3, 7, 10, 40, 18"
